Scenario Id,Investment Id,Investment Group Id,Is Investment Group Parent?,Account,Account Type,Business Area (BA),Coordinating Division,Asset Bundling Group,Disposition,Investment Code,Facility,Investment Group,Must Do,Investment,Required By,Investment Stage,Investment Type,Has Forecast,Forecast has adjustments,Outage Duration,Outage Name,Outage Planned Date,Pause Date,Planning Group,Portfolio,Resume Date,Earliest Start Date,End of Investment,Latest Start Date,Alternative,Start Date,Total Forecast (All Account Types),CAPEX,OPEX,Value Measure Id,Value Measure Name,Measure Category,Measure Category Name,Value Function Id,Value Function Name,Total Value,Portfolio Id,Portfolio Name,Is Planning Portfolio?,Parent Portfolio Id,Portfolio Id Hierarchy,Portfolio Name Hierarchy,Portfolio Name Hierarchy Delimiter,Scenario Name,Scenario Description,Scenario Type,Scenario Type Name,Fuel Cost Multiplier,Cost of CO2 Equivalent
219688,195452,4574889,True,,,,South,,,WW23301,Whistler Company,,False,PB9279-35 - Material purchase (pre-approved),,Long Term Planning,Project,True,False,,,,,Blankets,,,01/01/2023,,,Refurbish,02/01/2026,11938952.9232,6939058.6824,4999894.2408,106084,-Financial Risk-,Risk,Risk,142841,Whistler Group Value,2761.36129088712,24914,Drinking Water,True,24913.0,/0/48840/44/24913/24914/,Planning â†’ ? â†’ Whistler Americas â†’ Water â†’ Drinking Water, â†’ ,01_Requested 2023 Plan,"Contains the investments as initially requested by the investment owners with ALL constraints 
Emergency Capital investments enabled (moved to Under Consideration Group)  ",Planning,Planning,,
219688,195452,4574889,True,,,,South,,,WW23301,Whistler Company,,False,PB9279-35 - Material purchase (pre-approved),,Long Term Planning,Project,True,False,,,,,Blankets,,,01/01/2023,,,Refurbish,02/01/2026,11938952.9232,6939058.6824,4999894.2408,106085,-Environmental Risk-,Risk,Risk,142841,Whistler Group Value,0.0,24914,Drinking Water,True,24913.0,/0/48840/44/24913/24914/,Planning â†’ ? â†’ Whistler Americas â†’ Water â†’ Drinking Water, â†’ ,01_Requested 2023 Plan,"Contains the investments as initially requested by the investment owners with ALL constraints 
Emergency Capital investments enabled (moved to Under Consideration Group)  ",Planning,Planning,,
219688,195452,4574889,True,,,,South,,,WW23301,Whistler Company,,False,PB9279-35 - Material purchase (pre-approved),,Long Term Planning,Project,True,False,,,,,Blankets,,,01/01/2023,,,Refurbish,02/01/2026,11938952.9232,6939058.6824,4999894.2408,106086,-Safety Risk-,Risk,Risk,142841,Whistler Group Value,14368.0587493313,24914,Drinking Water,True,24913.0,/0/48840/44/24913/24914/,Planning â†’ ? â†’ Whistler Americas â†’ Water â†’ Drinking Water, â†’ ,01_Requested 2023 Plan,"Contains the investments as initially requested by the investment owners with ALL constraints 
Emergency Capital investments enabled (moved to Under Consideration Group)  ",Planning,Planning,,
219688,195452,4574889,True,,,,South,,,WW23301,Whistler Company,,False,PB9279-35 - Material purchase (pre-approved),,Long Term Planning,Project,True,False,,,,,Blankets,,,01/01/2023,,,Refurbish,02/01/2026,11938952.9232,6939058.6824,4999894.2408,106328,Total Investment Cost,ExpenditureCost,Cost,142841,Whistler Group Value,-10116.0627098742,24914,Drinking Water,True,24913.0,/0/48840/44/24913/24914/,Planning â†’ ? â†’ Whistler Americas â†’ Water â†’ Drinking Water, â†’ ,01_Requested 2023 Plan,"Contains the investments as initially requested by the investment owners with ALL constraints 
Emergency Capital investments enabled (moved to Under Consideration Group)  ",Planning,Planning,,
219688,195452,4574889,True,,,,South,,,WW23301,Whistler Company,,False,PB9279-35 - Material purchase (pre-approved),,Long Term Planning,Project,True,False,,,,,Blankets,,,01/01/2023,,,Refurbish,02/01/2026,11938952.9232,6939058.6824,4999894.2408,165379,-Flood Risk-,Risk,Risk,142841,Whistler Group Value,21.552088123997,24914,Drinking Water,True,24913.0,/0/48840/44/24913/24914/,Planning â†’ ? â†’ Whistler Americas â†’ Water â†’ Drinking Water, â†’ ,01_Requested 2023 Plan,"Contains the investments as initially requested by the investment owners with ALL constraints 
Emergency Capital investments enabled (moved to Under Consideration Group)  ",Planning,Planning,,
219688,195461,4574890,True,,,,South,,,WW23310,Whistler Company,,False,"P5792-10 - EN Engineering, PH1,  Bend Rebuild (Mars Station / WW-2458-D-14-2669)",,Short Term Planning,Project,True,False,,,,,Under Consideration,,,01/01/2023,,,Refurbish,01/01/2025,706007.1324,251725.812,454281.3204,106084,-Financial Risk-,Risk,Risk,142841,Whistler Group Value,935.772643767363,24914,Drinking Water,True,24913.0,/0/48840/44/24913/24914/,Planning â†’ ? â†’ Whistler Americas â†’ Water â†’ Drinking Water, â†’ ,01_Requested 2023 Plan,"Contains the investments as initially requested by the investment owners with ALL constraints 
Emergency Capital investments enabled (moved to Under Consideration Group)  ",Planning,Planning,,
219688,195461,4574890,True,,,,South,,,WW23310,Whistler Company,,False,"P5792-10 - EN Engineering, PH1,  Bend Rebuild (Mars Station / WW-2458-D-14-2669)",,Short Term Planning,Project,True,False,,,,,Under Consideration,,,01/01/2023,,,Refurbish,01/01/2025,706007.1324,251725.812,454281.3204,106085,-Environmental Risk-,Risk,Risk,142841,Whistler Group Value,0.0,24914,Drinking Water,True,24913.0,/0/48840/44/24913/24914/,Planning â†’ ? â†’ Whistler Americas â†’ Water â†’ Drinking Water, â†’ ,01_Requested 2023 Plan,"Contains the investments as initially requested by the investment owners with ALL constraints 
Emergency Capital investments enabled (moved to Under Consideration Group)  ",Planning,Planning,,
219688,195461,4574890,True,,,,South,,,WW23310,Whistler Company,,False,"P5792-10 - EN Engineering, PH1,  Bend Rebuild (Mars Station / WW-2458-D-14-2669)",,Short Term Planning,Project,True,False,,,,,Under Consideration,,,01/01/2023,,,Refurbish,01/01/2025,706007.1324,251725.812,454281.3204,106086,-Safety Risk-,Risk,Risk,142841,Whistler Group Value,5124.46923967842,24914,Drinking Water,True,24913.0,/0/48840/44/24913/24914/,Planning â†’ ? â†’ Whistler Americas â†’ Water â†’ Drinking Water, â†’ ,01_Requested 2023 Plan,"Contains the investments as initially requested by the investment owners with ALL constraints 
Emergency Capital investments enabled (moved to Under Consideration Group)  ",Planning,Planning,,
219688,195461,4574890,True,,,,South,,,WW23310,Whistler Company,,False,"P5792-10 - EN Engineering, PH1,  Bend Rebuild (Mars Station / WW-2458-D-14-2669)",,Short Term Planning,Project,True,False,,,,,Under Consideration,,,01/01/2023,,,Refurbish,01/01/2025,706007.1324,251725.812,454281.3204,106328,Total Investment Cost,ExpenditureCost,Cost,142841,Whistler Group Value,-646.964122949167,24914,Drinking Water,True,24913.0,/0/48840/44/24913/24914/,Planning â†’ ? â†’ Whistler Americas â†’ Water â†’ Drinking Water, â†’ ,01_Requested 2023 Plan,"Contains the investments as initially requested by the investment owners with ALL constraints 
Emergency Capital investments enabled (moved to Under Consideration Group)  ",Planning,Planning,,
219688,195461,4574890,True,,,,South,,,WW23310,Whistler Company,,False,"P5792-10 - EN Engineering, PH1,  Bend Rebuild (Mars Station / WW-2458-D-14-2669)",,Short Term Planning,Project,True,False,,,,,Under Consideration,,,01/01/2023,,,Refurbish,01/01/2025,706007.1324,251725.812,454281.3204,165379,-Flood Risk-,Risk,Risk,142841,Whistler Group Value,13.5352828830636,24914,Drinking Water,True,24913.0,/0/48840/44/24913/24914/,Planning â†’ ? â†’ Whistler Americas â†’ Water â†’ Drinking Water, â†’ ,01_Requested 2023 Plan,"Contains the investments as initially requested by the investment owners with ALL constraints 
Emergency Capital investments enabled (moved to Under Consideration Group)  ",Planning,Planning,,
219688,195462,4574891,True,,,,South,,,WW23311,Whistler Company,,False,P4485-94 - System monitoring review (consultant) (Tethys Station / WW-2458-D-14-2670),,Short Term Planning,Project,True,False,,,,,Under Consideration,,,01/01/2023,,,Refurbish,09/01/2024,1453338.9024,631204.7802,822134.1222,106084,-Financial Risk-,Risk,Risk,142841,Whistler Group Value,6764.64207939958,24914,Drinking Water,True,24913.0,/0/48840/44/24913/24914/,Planning â†’ ? â†’ Whistler Americas â†’ Water â†’ Drinking Water, â†’ ,01_Requested 2023 Plan,"Contains the investments as initially requested by the investment owners with ALL constraints 
Emergency Capital investments enabled (moved to Under Consideration Group)  ",Planning,Planning,,
219688,195462,4574891,True,,,,South,,,WW23311,Whistler Company,,False,P4485-94 - System monitoring review (consultant) (Tethys Station / WW-2458-D-14-2670),,Short Term Planning,Project,True,False,,,,,Under Consideration,,,01/01/2023,,,Refurbish,09/01/2024,1453338.9024,631204.7802,822134.1222,106085,-Environmental Risk-,Risk,Risk,142841,Whistler Group Value,0.0,24914,Drinking Water,True,24913.0,/0/48840/44/24913/24914/,Planning â†’ ? â†’ Whistler Americas â†’ Water â†’ Drinking Water, â†’ ,01_Requested 2023 Plan,"Contains the investments as initially requested by the investment owners with ALL constraints 
Emergency Capital investments enabled (moved to Under Consideration Group)  ",Planning,Planning,,
219688,195462,4574891,True,,,,South,,,WW23311,Whistler Company,,False,P4485-94 - System monitoring review (consultant) (Tethys Station / WW-2458-D-14-2670),,Short Term Planning,Project,True,False,,,,,Under Consideration,,,01/01/2023,,,Refurbish,09/01/2024,1453338.9024,631204.7802,822134.1222,106086,-Safety Risk-,Risk,Risk,142841,Whistler Group Value,24829.0233625902,24914,Drinking Water,True,24913.0,/0/48840/44/24913/24914/,Planning â†’ ? â†’ Whistler Americas â†’ Water â†’ Drinking Water, â†’ ,01_Requested 2023 Plan,"Contains the investments as initially requested by the investment owners with ALL constraints 
Emergency Capital investments enabled (moved to Under Consideration Group)  ",Planning,Planning,,
219688,195462,4574891,True,,,,South,,,WW23311,Whistler Company,,False,P4485-94 - System monitoring review (consultant) (Tethys Station / WW-2458-D-14-2670),,Short Term Planning,Project,True,False,,,,,Under Consideration,,,01/01/2023,,,Refurbish,09/01/2024,1453338.9024,631204.7802,822134.1222,106328,Total Investment Cost,ExpenditureCost,Cost,142841,Whistler Group Value,-1364.18383248885,24914,Drinking Water,True,24913.0,/0/48840/44/24913/24914/,Planning â†’ ? â†’ Whistler Americas â†’ Water â†’ Drinking Water, â†’ ,01_Requested 2023 Plan,"Contains the investments as initially requested by the investment owners with ALL constraints 
Emergency Capital investments enabled (moved to Under Consideration Group)  ",Planning,Planning,,
219688,195462,4574891,True,,,,South,,,WW23311,Whistler Company,,False,P4485-94 - System monitoring review (consultant) (Tethys Station / WW-2458-D-14-2670),,Short Term Planning,Project,True,False,,,,,Under Consideration,,,01/01/2023,,,Refurbish,09/01/2024,1453338.9024,631204.7802,822134.1222,165379,-Flood Risk-,Risk,Risk,142841,Whistler Group Value,57.0054107814572,24914,Drinking Water,True,24913.0,/0/48840/44/24913/24914/,Planning â†’ ? â†’ Whistler Americas â†’ Water â†’ Drinking Water, â†’ ,01_Requested 2023 Plan,"Contains the investments as initially requested by the investment owners with ALL constraints 
Emergency Capital investments enabled (moved to Under Consideration Group)  ",Planning,Planning,,
219688,195467,4574892,True,,,,South,,,WW23316,Whistler Company,,False,P9867-46 - Alta Documentation Study (Saturn Station / WW-2458-D-14-2675),,Short Term Planning,Project,True,False,,,,,Under Consideration,,,01/01/2023,,,Refurbish,12/01/2025,1656433.571,506805.5769,1149627.9941,106084,-Financial Risk-,Risk,Risk,142841,Whistler Group Value,5555.00204089204,24914,Drinking Water,True,24913.0,/0/48840/44/24913/24914/,Planning â†’ ? â†’ Whistler Americas â†’ Water â†’ Drinking Water, â†’ ,01_Requested 2023 Plan,"Contains the investments as initially requested by the investment owners with ALL constraints 
Emergency Capital investments enabled (moved to Under Consideration Group)  ",Planning,Planning,,
219688,195467,4574892,True,,,,South,,,WW23316,Whistler Company,,False,P9867-46 - Alta Documentation Study (Saturn Station / WW-2458-D-14-2675),,Short Term Planning,Project,True,False,,,,,Under Consideration,,,01/01/2023,,,Refurbish,12/01/2025,1656433.571,506805.5769,1149627.9941,106085,-Environmental Risk-,Risk,Risk,142841,Whistler Group Value,0.0,24914,Drinking Water,True,24913.0,/0/48840/44/24913/24914/,Planning â†’ ? â†’ Whistler Americas â†’ Water â†’ Drinking Water, â†’ ,01_Requested 2023 Plan,"Contains the investments as initially requested by the investment owners with ALL constraints 
Emergency Capital investments enabled (moved to Under Consideration Group)  ",Planning,Planning,,
219688,195467,4574892,True,,,,South,,,WW23316,Whistler Company,,False,P9867-46 - Alta Documentation Study (Saturn Station / WW-2458-D-14-2675),,Short Term Planning,Project,True,False,,,,,Under Consideration,,,01/01/2023,,,Refurbish,12/01/2025,1656433.571,506805.5769,1149627.9941,106086,-Safety Risk-,Risk,Risk,142841,Whistler Group Value,12498.7545920071,24914,Drinking Water,True,24913.0,/0/48840/44/24913/24914/,Planning â†’ ? â†’ Whistler Americas â†’ Water â†’ Drinking Water, â†’ ,01_Requested 2023 Plan,"Contains the investments as initially requested by the investment owners with ALL constraints 
Emergency Capital investments enabled (moved to Under Consideration Group)  ",Planning,Planning,,
219688,195467,4574892,True,,,,South,,,WW23316,Whistler Company,,False,P9867-46 - Alta Documentation Study (Saturn Station / WW-2458-D-14-2675),,Short Term Planning,Project,True,False,,,,,Under Consideration,,,01/01/2023,,,Refurbish,12/01/2025,1656433.571,506805.5769,1149627.9941,106328,Total Investment Cost,ExpenditureCost,Cost,142841,Whistler Group Value,-1420.47142185786,24914,Drinking Water,True,24913.0,/0/48840/44/24913/24914/,Planning â†’ ? â†’ Whistler Americas â†’ Water â†’ Drinking Water, â†’ ,01_Requested 2023 Plan,"Contains the investments as initially requested by the investment owners with ALL constraints 
Emergency Capital investments enabled (moved to Under Consideration Group)  ",Planning,Planning,,
219688,195467,4574892,True,,,,South,,,WW23316,Whistler Company,,False,P9867-46 - Alta Documentation Study (Saturn Station / WW-2458-D-14-2675),,Short Term Planning,Project,True,False,,,,,Under Consideration,,,01/01/2023,,,Refurbish,12/01/2025,1656433.571,506805.5769,1149627.9941,165379,-Flood Risk-,Risk,Risk,142841,Whistler Group Value,11572.9209185251,24914,Drinking Water,True,24913.0,/0/48840/44/24913/24914/,Planning â†’ ? â†’ Whistler Americas â†’ Water â†’ Drinking Water, â†’ ,01_Requested 2023 Plan,"Contains the investments as initially requested by the investment owners with ALL constraints 
Emergency Capital investments enabled (moved to Under Consideration Group)  ",Planning,Planning,,
219688,195472,4574893,True,,,,South,,,WW23321,Whistler Company,,False,P4497-96 - Central depot gate security upgrade (Mercury Station / WW-2458-D-14-2680),,Short Term Planning,Project,True,False,,,,,Under Consideration,,,01/01/2023,,,Refurbish,03/01/2026,1121790.1926,380911.0566,740879.136,106084,-Financial Risk-,Risk,Risk,142841,Whistler Group Value,6001.01610004974,24914,Drinking Water,True,24913.0,/0/48840/44/24913/24914/,Planning â†’ ? â†’ Whistler Americas â†’ Water â†’ Drinking Water, â†’ ,01_Requested 2023 Plan,"Contains the investments as initially requested by the investment owners with ALL constraints 
Emergency Capital investments enabled (moved to Under Consideration Group)  ",Planning,Planning,,
219688,195472,4574893,True,,,,South,,,WW23321,Whistler Company,,False,P4497-96 - Central depot gate security upgrade (Mercury Station / WW-2458-D-14-2680),,Short Term Planning,Project,True,False,,,,,Under Consideration,,,01/01/2023,,,Refurbish,03/01/2026,1121790.1926,380911.0566,740879.136,106085,-Environmental Risk-,Risk,Risk,142841,Whistler Group Value,0.0,24914,Drinking Water,True,24913.0,/0/48840/44/24913/24914/,Planning â†’ ? â†’ Whistler Americas â†’ Water â†’ Drinking Water, â†’ ,01_Requested 2023 Plan,"Contains the investments as initially requested by the investment owners with ALL constraints 
Emergency Capital investments enabled (moved to Under Consideration Group)  ",Planning,Planning,,
219688,195472,4574893,True,,,,South,,,WW23321,Whistler Company,,False,P4497-96 - Central depot gate security upgrade (Mercury Station / WW-2458-D-14-2680),,Short Term Planning,Project,True,False,,,,,Under Consideration,,,01/01/2023,,,Refurbish,03/01/2026,1121790.1926,380911.0566,740879.136,106086,-Safety Risk-,Risk,Risk,142841,Whistler Group Value,15002.5402501244,24914,Drinking Water,True,24913.0,/0/48840/44/24913/24914/,Planning â†’ ? â†’ Whistler Americas â†’ Water â†’ Drinking Water, â†’ ,01_Requested 2023 Plan,"Contains the investments as initially requested by the investment owners with ALL constraints 
Emergency Capital investments enabled (moved to Under Consideration Group)  ",Planning,Planning,,
219688,195472,4574893,True,,,,South,,,WW23321,Whistler Company,,False,P4497-96 - Central depot gate security upgrade (Mercury Station / WW-2458-D-14-2680),,Short Term Planning,Project,True,False,,,,,Under Consideration,,,01/01/2023,,,Refurbish,03/01/2026,1121790.1926,380911.0566,740879.136,106328,Total Investment Cost,ExpenditureCost,Cost,142841,Whistler Group Value,-944.799250557599,24914,Drinking Water,True,24913.0,/0/48840/44/24913/24914/,Planning â†’ ? â†’ Whistler Americas â†’ Water â†’ Drinking Water, â†’ ,01_Requested 2023 Plan,"Contains the investments as initially requested by the investment owners with ALL constraints 
Emergency Capital investments enabled (moved to Under Consideration Group)  ",Planning,Planning,,
219688,195472,4574893,True,,,,South,,,WW23321,Whistler Company,,False,P4497-96 - Central depot gate security upgrade (Mercury Station / WW-2458-D-14-2680),,Short Term Planning,Project,True,False,,,,,Under Consideration,,,01/01/2023,,,Refurbish,03/01/2026,1121790.1926,380911.0566,740879.136,165379,-Flood Risk-,Risk,Risk,142841,Whistler Group Value,12729.4280910146,24914,Drinking Water,True,24913.0,/0/48840/44/24913/24914/,Planning â†’ ? â†’ Whistler Americas â†’ Water â†’ Drinking Water, â†’ ,01_Requested 2023 Plan,"Contains the investments as initially requested by the investment owners with ALL constraints 
Emergency Capital investments enabled (moved to Under Consideration Group)  ",Planning,Planning,,
219688,195474,4574894,True,,,,South,,,WW23323,Whistler Company,,False,P7408-42 - Pender Site Cleanup (Mars Station / WW-2458-D-14-2682),,Short Term Planning,Project,True,False,,,,,Under Consideration,,,01/01/2023,,,Refurbish,05/01/2026,1114878.5364,605595.2982,509283.2382,106084,-Financial Risk-,Risk,Risk,142841,Whistler Group Value,5726.98837364076,24914,Drinking Water,True,24913.0,/0/48840/44/24913/24914/,Planning â†’ ? â†’ Whistler Americas â†’ Water â†’ Drinking Water, â†’ ,01_Requested 2023 Plan,"Contains the investments as initially requested by the investment owners with ALL constraints 
Emergency Capital investments enabled (moved to Under Consideration Group)  ",Planning,Planning,,
219688,195474,4574894,True,,,,South,,,WW23323,Whistler Company,,False,P7408-42 - Pender Site Cleanup (Mars Station / WW-2458-D-14-2682),,Short Term Planning,Project,True,False,,,,,Under Consideration,,,01/01/2023,,,Refurbish,05/01/2026,1114878.5364,605595.2982,509283.2382,106085,-Environmental Risk-,Risk,Risk,142841,Whistler Group Value,0.0,24914,Drinking Water,True,24913.0,/0/48840/44/24913/24914/,Planning â†’ ? â†’ Whistler Americas â†’ Water â†’ Drinking Water, â†’ ,01_Requested 2023 Plan,"Contains the investments as initially requested by the investment owners with ALL constraints 
Emergency Capital investments enabled (moved to Under Consideration Group)  ",Planning,Planning,,
219688,195474,4574894,True,,,,South,,,WW23323,Whistler Company,,False,P7408-42 - Pender Site Cleanup (Mars Station / WW-2458-D-14-2682),,Short Term Planning,Project,True,False,,,,,Under Consideration,,,01/01/2023,,,Refurbish,05/01/2026,1114878.5364,605595.2982,509283.2382,106086,-Safety Risk-,Risk,Risk,142841,Whistler Group Value,13475.2667615077,24914,Drinking Water,True,24913.0,/0/48840/44/24913/24914/,Planning â†’ ? â†’ Whistler Americas â†’ Water â†’ Drinking Water, â†’ ,01_Requested 2023 Plan,"Contains the investments as initially requested by the investment owners with ALL constraints 
Emergency Capital investments enabled (moved to Under Consideration Group)  ",Planning,Planning,,
219688,195474,4574894,True,,,,South,,,WW23323,Whistler Company,,False,P7408-42 - Pender Site Cleanup (Mars Station / WW-2458-D-14-2682),,Short Term Planning,Project,True,False,,,,,Under Consideration,,,01/01/2023,,,Refurbish,05/01/2026,1114878.5364,605595.2982,509283.2382,106328,Total Investment Cost,ExpenditureCost,Cost,142841,Whistler Group Value,-927.728101107041,24914,Drinking Water,True,24913.0,/0/48840/44/24913/24914/,Planning â†’ ? â†’ Whistler Americas â†’ Water â†’ Drinking Water, â†’ ,01_Requested 2023 Plan,"Contains the investments as initially requested by the investment owners with ALL constraints 
Emergency Capital investments enabled (moved to Under Consideration Group)  ",Planning,Planning,,
219688,195474,4574894,True,,,,South,,,WW23323,Whistler Company,,False,P7408-42 - Pender Site Cleanup (Mars Station / WW-2458-D-14-2682),,Short Term Planning,Project,True,False,,,,,Under Consideration,,,01/01/2023,,,Refurbish,05/01/2026,1114878.5364,605595.2982,509283.2382,165379,-Flood Risk-,Risk,Risk,142841,Whistler Group Value,94.3268673305538,24914,Drinking Water,True,24913.0,/0/48840/44/24913/24914/,Planning â†’ ? â†’ Whistler Americas â†’ Water â†’ Drinking Water, â†’ ,01_Requested 2023 Plan,"Contains the investments as initially requested by the investment owners with ALL constraints 
Emergency Capital investments enabled (moved to Under Consideration Group)  ",Planning,Planning,,
219688,195480,4574895,True,,,,South,,,WW23329,Whistler Company,,False,P5442-69 - New DT Station Phase 1 (Pluto Station / WW-2458-D-14-2688),,Short Term Planning,Project,True,False,,,,,Under Consideration,,,01/01/2023,,,Refurbish,04/01/2026,1150492.6944,431644.2102,718848.4842,106084,-Financial Risk-,Risk,Risk,142841,Whistler Group Value,4541.50242540043,24914,Drinking Water,True,24913.0,/0/48840/44/24913/24914/,Planning â†’ ? â†’ Whistler Americas â†’ Water â†’ Drinking Water, â†’ ,01_Requested 2023 Plan,"Contains the investments as initially requested by the investment owners with ALL constraints 
Emergency Capital investments enabled (moved to Under Consideration Group)  ",Planning,Planning,,
219688,195480,4574895,True,,,,South,,,WW23329,Whistler Company,,False,P5442-69 - New DT Station Phase 1 (Pluto Station / WW-2458-D-14-2688),,Short Term Planning,Project,True,False,,,,,Under Consideration,,,01/01/2023,,,Refurbish,04/01/2026,1150492.6944,431644.2102,718848.4842,106085,-Environmental Risk-,Risk,Risk,142841,Whistler Group Value,0.0,24914,Drinking Water,True,24913.0,/0/48840/44/24913/24914/,Planning â†’ ? â†’ Whistler Americas â†’ Water â†’ Drinking Water, â†’ ,01_Requested 2023 Plan,"Contains the investments as initially requested by the investment owners with ALL constraints 
Emergency Capital investments enabled (moved to Under Consideration Group)  ",Planning,Planning,,
219688,195480,4574895,True,,,,South,,,WW23329,Whistler Company,,False,P5442-69 - New DT Station Phase 1 (Pluto Station / WW-2458-D-14-2688),,Short Term Planning,Project,True,False,,,,,Under Consideration,,,01/01/2023,,,Refurbish,04/01/2026,1150492.6944,431644.2102,718848.4842,106086,-Safety Risk-,Risk,Risk,142841,Whistler Group Value,13782.6690522102,24914,Drinking Water,True,24913.0,/0/48840/44/24913/24914/,Planning â†’ ? â†’ Whistler Americas â†’ Water â†’ Drinking Water, â†’ ,01_Requested 2023 Plan,"Contains the investments as initially requested by the investment owners with ALL constraints 
Emergency Capital investments enabled (moved to Under Consideration Group)  ",Planning,Planning,,
219688,195480,4574895,True,,,,South,,,WW23329,Whistler Company,,False,P5442-69 - New DT Station Phase 1 (Pluto Station / WW-2458-D-14-2688),,Short Term Planning,Project,True,False,,,,,Under Consideration,,,01/01/2023,,,Refurbish,04/01/2026,1150492.6944,431644.2102,718848.4842,106328,Total Investment Cost,ExpenditureCost,Cost,142841,Whistler Group Value,-963.151032762516,24914,Drinking Water,True,24913.0,/0/48840/44/24913/24914/,Planning â†’ ? â†’ Whistler Americas â†’ Water â†’ Drinking Water, â†’ ,01_Requested 2023 Plan,"Contains the investments as initially requested by the investment owners with ALL constraints 
Emergency Capital investments enabled (moved to Under Consideration Group)  ",Planning,Planning,,
219688,195480,4574895,True,,,,South,,,WW23329,Whistler Company,,False,P5442-69 - New DT Station Phase 1 (Pluto Station / WW-2458-D-14-2688),,Short Term Planning,Project,True,False,,,,,Under Consideration,,,01/01/2023,,,Refurbish,04/01/2026,1150492.6944,431644.2102,718848.4842,165379,-Flood Risk-,Risk,Risk,142841,Whistler Group Value,7456.19801185145,24914,Drinking Water,True,24913.0,/0/48840/44/24913/24914/,Planning â†’ ? â†’ Whistler Americas â†’ Water â†’ Drinking Water, â†’ ,01_Requested 2023 Plan,"Contains the investments as initially requested by the investment owners with ALL constraints 
Emergency Capital investments enabled (moved to Under Consideration Group)  ",Planning,Planning,,
219688,195387,4574897,True,,,,South,,,WW23236,Whistler Company,,False,P9239-23 - Metsika Grate Installation  (Ceres Station / WW-2458-C-14-2595),,Long Term Planning,Project,True,False,,,,,Under Consideration,,,01/01/2023,,,Refurbish,10/01/2026,12897558.0417,6601784.5314,6295773.5103,106084,-Financial Risk-,Risk,Risk,142841,Whistler Group Value,15381.6687757085,24915,Waste Water,True,24913.0,/0/48840/44/24913/24915/,Planning â†’ ? â†’ Whistler Americas â†’ Water â†’ Waste Water, â†’ ,01_Requested 2023 Plan,"Contains the investments as initially requested by the investment owners with ALL constraints 
Emergency Capital investments enabled (moved to Under Consideration Group)  ",Planning,Planning,,
219688,195387,4574897,True,,,,South,,,WW23236,Whistler Company,,False,P9239-23 - Metsika Grate Installation  (Ceres Station / WW-2458-C-14-2595),,Long Term Planning,Project,True,False,,,,,Under Consideration,,,01/01/2023,,,Refurbish,10/01/2026,12897558.0417,6601784.5314,6295773.5103,106085,-Environmental Risk-,Risk,Risk,142841,Whistler Group Value,20581.1061083423,24915,Waste Water,True,24913.0,/0/48840/44/24913/24915/,Planning â†’ ? â†’ Whistler Americas â†’ Water â†’ Waste Water, â†’ ,01_Requested 2023 Plan,"Contains the investments as initially requested by the investment owners with ALL constraints 
Emergency Capital investments enabled (moved to Under Consideration Group)  ",Planning,Planning,,
219688,195387,4574897,True,,,,South,,,WW23236,Whistler Company,,False,P9239-23 - Metsika Grate Installation  (Ceres Station / WW-2458-C-14-2595),,Long Term Planning,Project,True,False,,,,,Under Consideration,,,01/01/2023,,,Refurbish,10/01/2026,12897558.0417,6601784.5314,6295773.5103,106086,-Safety Risk-,Risk,Risk,142841,Whistler Group Value,5329.42326594969,24915,Waste Water,True,24913.0,/0/48840/44/24913/24915/,Planning â†’ ? â†’ Whistler Americas â†’ Water â†’ Waste Water, â†’ ,01_Requested 2023 Plan,"Contains the investments as initially requested by the investment owners with ALL constraints 
Emergency Capital investments enabled (moved to Under Consideration Group)  ",Planning,Planning,,
219688,195387,4574897,True,,,,South,,,WW23236,Whistler Company,,False,P9239-23 - Metsika Grate Installation  (Ceres Station / WW-2458-C-14-2595),,Long Term Planning,Project,True,False,,,,,Under Consideration,,,01/01/2023,,,Refurbish,10/01/2026,12897558.0417,6601784.5314,6295773.5103,106328,Total Investment Cost,ExpenditureCost,Cost,142841,Whistler Group Value,-10508.0492666562,24915,Waste Water,True,24913.0,/0/48840/44/24913/24915/,Planning â†’ ? â†’ Whistler Americas â†’ Water â†’ Waste Water, â†’ ,01_Requested 2023 Plan,"Contains the investments as initially requested by the investment owners with ALL constraints 
Emergency Capital investments enabled (moved to Under Consideration Group)  ",Planning,Planning,,
219688,195390,4574898,True,,,,South,,,WW23239,Whistler Company,,False,P1732-34 - Daisy Lake Replacement Program (9 miles) (Eris Station / WW-2458-C-14-2598),,Long Term Planning,Project,True,False,,,,,Under Consideration,,,01/01/2023,,,Refurbish,01/01/2025,13807374.1566,8798455.7709,5008918.3857,106084,-Financial Risk-,Risk,Risk,142841,Whistler Group Value,6878.79422619701,24915,Waste Water,True,24913.0,/0/48840/44/24913/24915/,Planning â†’ ? â†’ Whistler Americas â†’ Water â†’ Waste Water, â†’ ,01_Requested 2023 Plan,"Contains the investments as initially requested by the investment owners with ALL constraints 
Emergency Capital investments enabled (moved to Under Consideration Group)  ",Planning,Planning,,
